epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
34,534.975,3.01584,2.72495,4.03646,3.01672,0.55912,0.54887,0.55298,0.00293,0.21048,0.00836,0.00147,0.00277,0.17828,0.0076,0.00113,3.05457,2.43131,3.59858,3.00417,0,0,0,0.000787643,0.000787643,0.000787643
35,550.581,3.02172,2.7655,4.02642,2.99596,0.55674,0.54666,0.55048,0.38799,0.03283,0.00697,0.00127,0.38406,0.0278,0.0039,0.00068,3.07283,2.40128,3.67062,3.04052,0,0,0,0.000786269,0.000786269,0.000786269
36,565.958,3.01462,2.70126,4.04735,2.99024,0.55402,0.54431,0.54815,0.76566,0.00828,0.00344,0.00063,0.63533,0.02159,0.0025,0.00056,3.10713,2.36326,3.69151,3.00565,0,0,0,0.000784894,0.000784894,0.000784894
37,581.54,3.05126,2.72083,3.96572,2.95463,0.55294,0.54259,0.54652,0.25696,0.01034,0.00188,0.00043,0.26478,0.00851,0.00256,0.00051,3.09728,2.43155,3.78796,2.99496,0,0,0,0.00078352,0.00078352,0.00078352
38,597.13,2.94911,2.59717,3.96103,2.90739,0.55032,0.53966,0.54378,0.25737,0.02537,0.00202,0.00039,0.25676,0.01428,0.00179,0.00033,3.10757,2.52888,4.92399,3.05512,0,0,0,0.000782145,0.000782145,0.000782145
39,612.48,2.92142,2.83134,3.91582,2.93609,0.55068,0.53863,0.54305,0.63595,0.0059,0.00253,0.0005,0.63723,0.00617,0.00206,0.00043,3.00852,2.3951,3.65912,2.96689,0,0,0,0.000780771,0.000780771,0.000780771
40,628.003,2.9017,2.66939,3.88086,2.90578,0.5487,0.537,0.54109,0.64765,0.01166,0.00375,0.00068,0.64688,0.01058,0.00335,0.00062,2.96543,2.42188,3.5981,2.93085,0,0,0,0.000779396,0.000779396,0.000779396
41,643.444,2.96752,2.77551,3.92346,2.8969,0.54702,0.53507,0.53952,0.64626,0.01155,0.00691,0.00136,0.64245,0.00991,0.00535,0.00082,2.95981,2.42499,3.60292,2.92738,0,0,0,0.000778022,0.000778022,0.000778022
42,658.822,2.8725,2.65287,3.92336,2.87296,0.54576,0.53395,0.53815,0.66259,0.01913,0.00883,0.00188,0.64343,0.01023,0.00503,0.00107,2.94227,2.3756,3.59827,2.90213,0,0,0,0.000776648,0.000776648,0.000776648
43,674.383,2.89185,2.73521,3.93411,2.87273,0.54528,0.53275,0.53714,0.01274,0.27695,0.0151,0.00339,0.50789,0.03667,0.00768,0.00167,2.96992,2.37783,3.48887,2.9084,0,0,0,0.000775273,0.000775273,0.000775273
44,690.006,2.88465,2.67622,3.88876,2.89725,0.54348,0.53163,0.53605,0.00958,0.21388,0.01045,0.00153,0.50435,0.02219,0.00525,0.00104,3.00876,2.46389,3.84275,2.94436,0,0,0,0.000773899,0.000773899,0.000773899
45,705.328,2.8257,2.76478,3.91411,2.84788,0.54276,0.53027,0.53467,0.52452,0.01031,0.00572,0.00132,0.51386,0.00632,0.00602,0.00132,2.98288,2.42821,3.59903,2.88754,0,0,0,0.000772524,0.000772524,0.000772524
46,720.949,2.88078,2.75355,3.81787,2.80342,0.54089,0.52924,0.53359,0.64438,0.01912,0.00684,0.00169,0.63802,0.01829,0.00788,0.00185,2.88346,2.4029,3.61991,2.8475,0,0,0,0.00077115,0.00077115,0.00077115
47,736.399,2.92049,2.72669,3.8302,2.81081,0.5421,0.52883,0.5335,0.08561,0.28558,0.01879,0.00491,0.02273,0.23108,0.01429,0.00236,2.84281,2.33289,3.44869,2.8148,0,0,0,0.000769775,0.000769775,0.000769775
48,752.008,2.83166,2.78182,3.83917,2.83688,0.53962,0.52763,0.53192,0.52162,0.04109,0.01526,0.00401,0.01567,0.2347,0.01306,0.00226,2.86208,2.3617,3.45088,2.81155,0,0,0,0.000768401,0.000768401,0.000768401
49,767.578,2.81802,2.64152,3.76734,2.78812,0.53989,0.52669,0.53144,0.08558,0.26279,0.01543,0.00377,0.02372,0.21403,0.00924,0.00252,2.89878,2.36,3.49181,2.8367,0,0,0,0.000767026,0.000767026,0.000767026
50,783.003,2.83198,2.75384,3.6515,2.71424,0.53798,0.52565,0.53029,0.52046,0.02582,0.01065,0.00294,0.51117,0.02129,0.00583,0.00144,2.83251,2.33214,3.45893,2.76815,0,0,0,0.000765652,0.000765652,0.000765652
51,798.492,2.8547,2.73977,3.73917,2.77956,0.53678,0.52455,0.5288,0.64762,0.02847,0.01038,0.00275,0.63919,0.01948,0.00639,0.00155,2.83339,2.34575,3.46726,2.78465,0,0,0,0.000764278,0.000764278,0.000764278
52,814.068,2.85765,2.64399,3.80177,2.75472,0.53702,0.52429,0.52895,0.64764,0.0395,0.02626,0.00603,0.61194,0.04329,0.02673,0.00488,2.79994,2.35488,3.43435,2.76588,0,0,0,0.000762903,0.000762903,0.000762903
53,829.596,2.75348,2.65291,3.80385,2.78525,0.53585,0.5236,0.52817,0.01834,0.30954,0.0304,0.00779,0.00914,0.24222,0.02027,0.00578,2.80761,2.35474,3.42072,2.76707,0,0,0,0.000761529,0.000761529,0.000761529
54,845.172,2.74702,2.65301,3.64728,2.70028,0.53575,0.52303,0.5278,0.66257,0.02746,0.01731,0.00495,0.65124,0.02452,0.01233,0.00272,2.78478,2.39565,3.43453,2.73842,0,0,0,0.000760154,0.000760154,0.000760154
55,860.9,2.77951,2.81288,3.56068,2.67307,0.534,0.52219,0.52677,0.6632,0.03487,0.03468,0.00858,0.65216,0.02088,0.01777,0.00344,2.80043,2.41617,3.42754,2.73978,0,0,0,0.00075878,0.00075878,0.00075878
56,876.243,2.72975,2.60274,3.74263,2.74766,0.53551,0.52174,0.52654,0.65973,0.02185,0.0264,0.00837,0.65119,0.01749,0.01826,0.00499,2.75429,2.34008,3.41762,2.72252,0,0,0,0.000757405,0.000757405,0.000757405
57,891.639,2.78352,2.80026,3.63182,2.68023,0.5344,0.52107,0.52595,0.66809,0.04317,0.02349,0.00748,0.63839,0.03101,0.0113,0.00304,2.76426,2.31795,3.34226,2.69655,0,0,0,0.000756031,0.000756031,0.000756031
58,907.276,2.78771,2.58599,3.55371,2.65212,0.53437,0.52038,0.52583,0.65057,0.05586,0.03584,0.01185,0.64044,0.03834,0.0179,0.00538,2.76452,2.34957,3.34627,2.70383,0,0,0,0.000754656,0.000754656,0.000754656
59,923.006,2.7419,2.53324,3.6179,2.63662,0.52977,0.51879,0.52322,0.59206,0.04073,0.04164,0.01404,0.55452,0.02085,0.0249,0.00791,2.70678,2.29597,3.29706,2.72281,0,0,0,0.000753282,0.000753282,0.000753282
60,938.576,2.78794,2.74311,3.51928,2.63136,0.53144,0.51861,0.52366,0.49839,0.05125,0.03693,0.0123,0.44765,0.0383,0.0206,0.00602,2.69518,2.27004,3.30806,2.72802,0,0,0,0.000751907,0.000751907,0.000751907
61,954.171,2.71377,2.64262,3.56342,2.69919,0.53385,0.51932,0.52476,0.56149,0.0473,0.04715,0.01399,0.45016,0.04246,0.04137,0.00925,2.74169,2.30094,3.34398,2.71018,0,0,0,0.000750533,0.000750533,0.000750533
62,969.813,2.72973,2.51035,3.59727,2.68172,0.53053,0.51798,0.52295,0.54642,0.0613,0.04817,0.01815,0.53006,0.04164,0.01909,0.00512,2.69555,2.30378,3.26848,2.6575,0,0,0,0.000749159,0.000749159,0.000749159
63,985.603,2.71685,2.66205,3.49128,2.62679,0.52974,0.51755,0.52239,0.60565,0.06629,0.05271,0.01567,0.50078,0.02977,0.0216,0.00764,2.65209,2.31628,3.23048,2.62217,0,0,0,0.000747784,0.000747784,0.000747784
64,1001.37,2.72037,2.68914,3.48516,2.57373,0.52787,0.51663,0.52099,0.66226,0.05457,0.06084,0.01804,0.52055,0.03146,0.0226,0.00803,2.67644,2.32643,3.29305,2.61624,0,0,0,0.00074641,0.00074641,0.00074641
65,1017,2.68092,2.6399,3.44445,2.61481,0.52851,0.51621,0.52117,0.59906,0.052,0.04439,0.0161,0.41524,0.02696,0.01358,0.0043,2.69646,2.28267,3.2538,2.63626,0,0,0,0.000745035,0.000745035,0.000745035
66,1032.4,2.747,2.72775,3.44252,2.5659,0.53062,0.51585,0.52121,0.49102,0.07142,0.04817,0.01744,0.39449,0.04115,0.01979,0.00726,2.71257,2.2905,3.23084,2.63031,0,0,0,0.000743661,0.000743661,0.000743661
67,1047.86,2.67061,2.49879,3.49925,2.59106,0.52853,0.51542,0.52076,0.57049,0.03534,0.04465,0.01386,0.5245,0.02639,0.02564,0.00687,2.67631,2.24154,3.17643,2.61238,0,0,0,0.000742286,0.000742286,0.000742286
68,1063.22,2.7017,2.64096,3.4204,2.57636,0.52685,0.51446,0.51948,0.67411,0.05474,0.05157,0.01779,0.6532,0.03248,0.02686,0.01073,2.65712,2.25913,3.14905,2.62355,0,0,0,0.000740912,0.000740912,0.000740912
69,1078.79,2.64299,2.62923,3.39434,2.58552,0.52599,0.51434,0.51906,0.44875,0.09395,0.06942,0.02426,0.30308,0.03675,0.02491,0.01032,2.60686,2.23955,3.07756,2.57237,0,0,0,0.000739537,0.000739537,0.000739537
70,1094.46,2.67884,2.52462,3.4044,2.53467,0.52412,0.51366,0.51819,0.42073,0.09822,0.06718,0.0268,0.29957,0.04305,0.0224,0.0083,2.59093,2.239,3.08309,2.56284,0,0,0,0.000738163,0.000738163,0.000738163
71,1110.17,2.58965,2.65031,3.44459,2.5597,0.52547,0.51331,0.51811,0.44152,0.09178,0.08235,0.03128,0.34272,0.03966,0.03732,0.01316,2.57057,2.23683,3.12273,2.53332,0,0,0,0.000736788,0.000736788,0.000736788
72,1125.86,2.68158,2.58185,3.42355,2.54102,0.52552,0.51306,0.51806,0.51613,0.09416,0.07828,0.02613,0.40328,0.03414,0.0341,0.01019,2.58028,2.20771,3.11089,2.55812,0,0,0,0.000735414,0.000735414,0.000735414
73,1141.41,2.60415,2.5907,3.38669,2.49219,0.52476,0.51277,0.51795,0.45395,0.09485,0.07462,0.02533,0.17154,0.04948,0.02826,0.00754,2.60408,2.24234,3.19609,2.53907,0,0,0,0.00073404,0.00073404,0.00073404
74,1156.83,2.63461,2.42056,3.37051,2.48731,0.52245,0.51157,0.51624,0.44447,0.10087,0.07646,0.0266,0.17127,0.04959,0.02504,0.00896,2.53829,2.20354,3.09789,2.49807,0,0,0,0.000732665,0.000732665,0.000732665
75,1172.32,2.63903,2.55617,3.23165,2.45653,0.52145,0.51117,0.51607,0.47387,0.09825,0.08193,0.02828,0.43474,0.0583,0.03469,0.01301,2.5471,2.18982,2.99312,2.51879,0,0,0,0.000731291,0.000731291,0.000731291
76,1187.96,2.63607,2.58798,3.28624,2.45504,0.52227,0.51085,0.51583,0.46188,0.08969,0.09635,0.03138,0.4156,0.0533,0.04094,0.01448,2.53377,2.21046,2.98475,2.51208,0,0,0,0.000729916,0.000729916,0.000729916
77,1203.57,2.61272,2.58983,3.22599,2.43186,0.52191,0.51078,0.51548,0.30907,0.11844,0.09987,0.03122,0.3166,0.05336,0.06161,0.01694,2.56293,2.25295,3.01889,2.51268,0,0,0,0.000728542,0.000728542,0.000728542
78,1219.21,2.64407,2.62677,3.22488,2.4938,0.52346,0.51076,0.5159,0.21734,0.1477,0.10508,0.03202,0.1978,0.0536,0.05112,0.014,2.56593,2.22196,2.96293,2.52131,0,0,0,0.000727167,0.000727167,0.000727167
79,1234.93,2.60873,2.49503,3.20963,2.46985,0.5199,0.50976,0.51451,0.12844,0.17125,0.10267,0.03487,0.06443,0.11705,0.0618,0.01742,2.5044,2.22646,2.98784,2.51694,0,0,0,0.000725793,0.000725793,0.000725793
80,1250.57,2.57471,2.41763,3.16039,2.43714,0.51964,0.50984,0.51429,0.27738,0.14042,0.11636,0.04055,0.25421,0.11054,0.07965,0.02332,2.45954,2.18573,2.98774,2.47629,0,0,0,0.000724418,0.000724418,0.000724418
81,1266.22,2.56868,2.57745,3.11467,2.43273,0.51816,0.50898,0.51311,0.24681,0.13493,0.11004,0.0373,0.08026,0.10293,0.05557,0.01473,2.45036,2.18541,2.95827,2.44578,0,0,0,0.000723044,0.000723044,0.000723044
82,1281.8,2.57172,2.54234,3.08393,2.35975,0.51686,0.50782,0.5123,0.37195,0.15367,0.10588,0.04243,0.31278,0.08129,0.04005,0.0124,2.47888,2.19314,2.9696,2.45448,0,0,0,0.00072167,0.00072167,0.00072167
83,1297.17,2.55154,2.57478,3.12799,2.40039,0.51816,0.50801,0.51241,0.228,0.16153,0.12958,0.04193,0.10911,0.14265,0.06718,0.01453,2.45623,2.1571,2.86935,2.46023,0,0,0,0.000720295,0.000720295,0.000720295
84,1312.64,2.5482,2.66989,3.1918,2.45155,0.5184,0.50856,0.51303,0.31801,0.15486,0.11645,0.04251,0.09035,0.08282,0.0516,0.01531,2.45096,2.19252,2.8864,2.44873,0,0,0,0.000718921,0.000718921,0.000718921
85,1328.26,2.59057,2.68411,3.07785,2.38379,0.51608,0.50716,0.51133,0.30361,0.16395,0.15357,0.05181,0.17638,0.11416,0.07796,0.02289,2.42066,2.15437,2.86086,2.40937,0,0,0,0.000717546,0.000717546,0.000717546
86,1343.92,2.57652,2.51573,3.19653,2.43672,0.51714,0.50705,0.51173,0.30667,0.24134,0.15397,0.05252,0.15421,0.17977,0.08585,0.02229,2.43159,2.16167,2.85979,2.42189,0,0,0,0.000716172,0.000716172,0.000716172
87,1359.56,2.51486,2.52144,3.12337,2.39791,0.51647,0.50673,0.51109,0.36476,0.20736,0.13987,0.04947,0.20503,0.15398,0.07297,0.02068,2.42921,2.16664,2.85216,2.40994,0,0,0,0.000714797,0.000714797,0.000714797
88,1375.13,2.56072,2.50818,3.12341,2.37895,0.51562,0.50589,0.50991,0.33367,0.17952,0.1314,0.04902,0.20508,0.10708,0.05729,0.01735,2.40591,2.12843,2.82574,2.39531,0,0,0,0.000713423,0.000713423,0.000713423
89,1390.63,2.55305,2.50991,3.06408,2.35211,0.51442,0.50573,0.50991,0.33364,0.15231,0.13897,0.05,0.20042,0.09071,0.05333,0.01687,2.40291,2.16785,2.7971,2.39927,0,0,0,0.000712048,0.000712048,0.000712048
90,1406,2.52548,2.48602,3.18327,2.4341,0.51607,0.5056,0.51004,0.25729,0.1054,0.0748,0.0226,0.21004,0.06158,0.03416,0.00982,2.48449,2.23131,2.9066,2.45618,0,0,0,0.000710674,0.000710674,0.000710674
91,1421.59,2.54597,2.47688,3.07581,2.37079,0.51499,0.50529,0.50928,0.42032,0.15397,0.09253,0.03111,0.31452,0.06841,0.03083,0.00867,2.42053,2.21772,2.91024,2.41091,0,0,0,0.000709299,0.000709299,0.000709299
92,1436.96,2.44771,2.50203,3.08557,2.3799,0.5156,0.50524,0.50953,0.26299,0.17794,0.10576,0.04099,0.20403,0.13522,0.04638,0.01428,2.41552,2.12766,2.8083,2.38607,0,0,0,0.000707925,0.000707925,0.000707925
93,1452.32,2.5114,2.63218,3.07583,2.32183,0.51449,0.50508,0.50955,0.35012,0.27966,0.14887,0.04899,0.25593,0.20593,0.07584,0.01925,2.39819,2.11672,2.769,2.38388,0,0,0,0.000706551,0.000706551,0.000706551
94,1467.92,2.46382,2.45254,3.03233,2.35934,0.51291,0.50416,0.50876,0.39358,0.21272,0.16019,0.05421,0.22375,0.15435,0.07114,0.0215,2.36931,2.08567,2.70742,2.37645,0,0,0,0.000705176,0.000705176,0.000705176
95,1483.6,2.50593,2.56145,2.93423,2.3269,0.51221,0.50362,0.50828,0.41639,0.1699,0.15056,0.05299,0.30681,0.09228,0.07489,0.02148,2.4008,2.10482,2.84874,2.37799,0,0,0,0.000703802,0.000703802,0.000703802
96,1499.03,2.48846,2.67194,2.99962,2.33762,0.5118,0.50359,0.50792,0.17936,0.16514,0.12045,0.0425,0.0737,0.10737,0.05238,0.01626,2.36953,2.1271,2.72255,2.3508,0,0,0,0.000702427,0.000702427,0.000702427
97,1514.48,2.37154,2.45957,3.00268,2.3189,0.51032,0.50239,0.50686,0.39101,0.14965,0.15554,0.0577,0.24297,0.07703,0.0673,0.02021,2.3627,2.1169,2.67342,2.35371,0,0,0,0.000701053,0.000701053,0.000701053
98,1530.32,2.45974,2.45593,2.93606,2.32069,0.51094,0.50291,0.50689,0.23026,0.16493,0.16021,0.05816,0.09426,0.12795,0.06796,0.0217,2.3635,2.06163,2.61648,2.35823,0,0,0,0.000699678,0.000699678,0.000699678
99,1545.79,2.46767,2.46204,2.9526,2.32984,0.51066,0.50254,0.50611,0.33987,0.18542,0.14228,0.05313,0.2356,0.16806,0.07021,0.02279,2.35195,2.04006,2.63777,2.33917,0,0,0,0.000698304,0.000698304,0.000698304
100,1561.32,2.44422,2.46607,3.03821,2.3708,0.51314,0.50266,0.50747,0.14174,0.18128,0.13673,0.0521,0.09244,0.09113,0.06259,0.02155,2.35334,2.05893,2.64475,2.33759,0,0,0,0.000696929,0.000696929,0.000696929
101,1576.82,2.44926,2.44561,2.94491,2.31931,0.51154,0.50243,0.50667,0.23812,0.18436,0.15682,0.06112,0.11473,0.11546,0.07515,0.0219,2.31703,2.0395,2.57707,2.32266,0,0,0,0.000695555,0.000695555,0.000695555
102,1592.45,2.43024,2.48239,2.95627,2.31681,0.51366,0.50329,0.50795,0.34052,0.17975,0.14495,0.05805,0.14083,0.21799,0.07924,0.02817,2.33755,2.0572,2.65063,2.32118,0,0,0,0.000694181,0.000694181,0.000694181
