epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
74,470.816,2.75227,4.05517,3.74742,2.57318,0,0,0,0.66388,0.01755,0.01084,0.00296,0.65319,0.01222,0.00613,0.00122,2.7391,4.04157,3.42974,2.62297,0,0,0,0.000732665,0.000732665,0.000732665
75,477.078,2.7671,4.05566,3.62895,2.5325,0,0,0,0.64429,0.02399,0.00979,0.0024,0.64365,0.02258,0.00723,0.00129,2.78474,4.02761,3.40756,2.60985,0,0,0,0.000731291,0.000731291,0.000731291
76,483.343,2.754,4.17051,3.74389,2.6072,0,0,0,0.65997,0.02661,0.0105,0.0026,0.64451,0.01817,0.01565,0.00521,2.75315,4.05108,3.44332,2.61443,0,0,0,0.000729916,0.000729916,0.000729916
77,489.733,2.71336,4.11689,3.63265,2.54879,0,0,0,0.66227,0.02686,0.01186,0.00368,0.64338,0.01882,0.00683,0.00149,2.75258,4.04312,3.466,2.58417,0,0,0,0.000728542,0.000728542,0.000728542
78,496.051,2.75898,4.06709,3.6595,2.5261,0,0,0,0.70151,0.02645,0.02345,0.00685,0.66287,0.01724,0.01025,0.00283,2.67881,4.03179,3.38401,2.5753,0,0,0,0.000727167,0.000727167,0.000727167
79,502.299,2.69691,4.07823,3.57698,2.51205,0,0,0,0.64893,0.02603,0.01165,0.00298,0.63298,0.01746,0.00442,0.00095,2.7099,4.04026,3.38105,2.57527,0,0,0,0.000725793,0.000725793,0.000725793
80,508.737,2.78054,4.11478,3.58533,2.51236,0,0,0,0.66757,0.02599,0.0134,0.0033,0.64196,0.01684,0.00496,0.001,2.76695,4.04631,3.4183,2.58216,0,0,0,0.000724418,0.000724418,0.000724418
81,515.063,2.70015,4.04059,3.5409,2.47449,0,0,0,0.67422,0.02683,0.01419,0.00409,0.6519,0.02203,0.0084,0.00183,2.71488,4.02656,3.32774,2.54953,0,0,0,0.000723044,0.000723044,0.000723044
82,521.384,2.72011,4.07234,3.54815,2.48402,0,0,0,0.68222,0.02866,0.02288,0.00624,0.66258,0.02003,0.03959,0.01466,2.67815,4.02042,3.28909,2.55948,0,0,0,0.00072167,0.00072167,0.00072167
83,527.821,2.70516,4.06459,3.60122,2.52063,0,0,0,0.69123,0.01903,0.02411,0.00701,0.6565,0.01404,0.01639,0.00591,2.68945,4.01673,3.32255,2.59434,0,0,0,0.000720295,0.000720295,0.000720295
84,534.099,2.75652,4.0744,3.57592,2.47019,0,0,0,0.67104,0.03263,0.02941,0.00783,0.64836,0.02441,0.01194,0.00363,2.65054,3.99505,3.2945,2.53358,0,0,0,0.000718921,0.000718921,0.000718921
85,540.467,2.69043,4.08677,3.51181,2.45135,0,0,0,0.66218,0.03468,0.01942,0.00535,0.64046,0.03072,0.00903,0.00214,2.64278,3.97549,3.29833,2.52659,0,0,0,0.000717546,0.000717546,0.000717546
86,546.698,2.73441,4.06636,3.53897,2.4598,0,0,0,0.65384,0.03032,0.02251,0.00577,0.63757,0.02143,0.01414,0.00302,2.66758,4.01633,3.27935,2.52448,0,0,0,0.000716172,0.000716172,0.000716172
87,553.018,2.68046,4.09325,3.50326,2.43806,0,0,0,0.55316,0.03468,0.01755,0.00502,0.52141,0.02446,0.01004,0.00254,2.60515,4.01171,3.25102,2.50438,0,0,0,0.000714797,0.000714797,0.000714797
88,559.442,2.6064,4.01065,3.57795,2.47815,0,0,0,0.57834,0.0338,0.0184,0.00605,0.54694,0.02421,0.01018,0.00277,2.63318,3.97888,3.33702,2.50527,0,0,0,0.000713423,0.000713423,0.000713423
89,565.685,2.63584,4.15192,3.55844,2.44808,0,0,0,0.69471,0.03208,0.02299,0.00729,0.67041,0.01941,0.01188,0.00348,2.67894,3.99074,3.23153,2.49955,0,0,0,0.000712048,0.000712048,0.000712048
